Source,Source Name,Source Code,Type,Rank,Target Name,Target Code,Target Terminology,Target Terminology Version
"NCI_Thesaurus","PSMD10 Gene","C21239","mapsTo","1","PSMD10","HGNC:9555","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSMD11 Gene","C125533","mapsTo","1","PSMD11","HGNC:9556","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSMD2 Gene","C171323","mapsTo","1","PSMD2","HGNC:9559","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSMD3 Gene","C188908","mapsTo","1","PSMD3","HGNC:9560","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSMD4 Gene","C122750","mapsTo","1","PSMD4","HGNC:9561","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSME3 Gene","C95862","mapsTo","1","PSME3","HGNC:9570","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSMG2 Gene","C104899","mapsTo","1","PSMG2","HGNC:24929","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSPN Gene","C181101","mapsTo","1","PSPN","HGNC:9579","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PSTPIP1 Gene","C176458","mapsTo","1","PSTPIP1","HGNC:9580","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTBP2 Gene","C189256","mapsTo","1","PTBP2","HGNC:17662","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTBP3 Gene","C114436","mapsTo","1","PTBP3","HGNC:10253","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTCH1 Gene","C18255","mapsTo","1","PTCH1","HGNC:9585","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTCH2 Gene","C24697","mapsTo","1","PTCH2","HGNC:9586","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTEN Gene","C18256","mapsTo","1","PTEN","HGNC:9588","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGDS Gene","C159265","mapsTo","1","PTGDS","HGNC:9592","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGER4 Gene","C128185","mapsTo","1","PTGER4","HGNC:9596","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGES Gene","C112108","mapsTo","1","PTGES","HGNC:9599","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGES2 Gene","C105114","mapsTo","1","PTGES2","HGNC:17822","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGFRN Gene","C102811","mapsTo","1","PTGFRN","HGNC:9601","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGIS Gene","C96438","mapsTo","1","PTGIS","HGNC:9603","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGS1 Gene","C26596","mapsTo","1","PTGS1","HGNC:9604","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTGS2 Gene","C26598","mapsTo","1","PTGS2","HGNC:9605","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTH Gene","C41025","mapsTo","1","PTH","HGNC:9606","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTHLH Gene","C24698","mapsTo","1","PTHLH","HGNC:9607","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTK2 Gene","C24699","mapsTo","1","PTK2","HGNC:9611","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTK2B Gene","C24700","mapsTo","1","PTK2B","HGNC:9612","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTK6 Gene","C24701","mapsTo","1","PTK6","HGNC:9617","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTK7 Gene","C24702","mapsTo","1","PTK7","HGNC:9618","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTMA Gene","C39660","mapsTo","1","PTMA","HGNC:9623","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTN Gene","C24703","mapsTo","1","PTN","HGNC:9630","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTP4A1 Gene","C24704","mapsTo","1","PTP4A1","HGNC:9634","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTP4A3 Gene","C151404","mapsTo","1","PTP4A3","HGNC:9636","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPA Gene","C20407","mapsTo","1","PTPA","HGNC:9308","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN1 Gene","C24705","mapsTo","1","PTPN1","HGNC:9642","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN11 Gene","C26337","mapsTo","1","PTPN11","HGNC:9644","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN12 Gene","C24706","mapsTo","1","PTPN12","HGNC:9645","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN13 Gene","C104212","mapsTo","1","PTPN13","HGNC:9646","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN14 Gene","C125447","mapsTo","1","PTPN14","HGNC:9647","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN2 Gene","C138101","mapsTo","1","PTPN2","HGNC:9650","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN21 Gene","C126458","mapsTo","1","PTPN21","HGNC:9651","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN22 Gene","C24707","mapsTo","1","PTPN22","HGNC:9652","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN6 Gene","C24708","mapsTo","1","PTPN6","HGNC:9658","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPN7 Gene","C24709","mapsTo","1","PTPN7","HGNC:9659","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRB Gene","C122909","mapsTo","1","PTPRB","HGNC:9665","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRC Gene","C24711","mapsTo","1","PTPRC","HGNC:9666","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRD Gene","C106110","mapsTo","1","PTPRD","HGNC:9668","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRE Gene","C24712","mapsTo","1","PTPRE","HGNC:9669","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRG Gene","C24713","mapsTo","1","PTPRG","HGNC:9671","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRJ Gene","C24714","mapsTo","1","PTPRJ","HGNC:9673","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRK Gene","C106113","mapsTo","1","PTPRK","HGNC:9674","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRN Gene","C148306","mapsTo","1","PTPRN","HGNC:9676","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRO Gene","C147975","mapsTo","1","PTPRO","HGNC:9678","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRR Gene","C24715","mapsTo","1","PTPRR","HGNC:9680","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRS Gene","C124923","mapsTo","1","PTPRS","HGNC:9681","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTPRT Gene","C24716","mapsTo","1","PTPRT","HGNC:9682","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTTG1 Gene","C18580","mapsTo","1","PTTG1","HGNC:9690","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PTX3 Gene","C119680","mapsTo","1","PTX3","HGNC:9692","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PUM2 Gene","C184964","mapsTo","1","PUM2","HGNC:14958","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PURA Gene","C28632","mapsTo","1","PURA","HGNC:9701","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PVR Gene","C118554","mapsTo","1","PVR","HGNC:9705","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PVRIG Gene","C156798","mapsTo","1","PVRIG","HGNC:32190","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PVT1 Gene","C18403","mapsTo","1","PVT1","HGNC:9709","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PWWP2A Gene","C122890","mapsTo","1","PWWP2A","HGNC:29406","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PXN Gene","C104206","mapsTo","1","PXN","HGNC:9718","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PYCARD Gene","C93105","mapsTo","1","PYCARD","HGNC:16608","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","PYY Gene","C104810","mapsTo","1","PYY","HGNC:9748","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","QKI Gene","C111937","mapsTo","1","QKI","HGNC:21100","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","QPCT Gene","C102504","mapsTo","1","QPCT","HGNC:9753","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","QPRT Gene","C112837","mapsTo","1","QPRT","HGNC:9755","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","QSOX1 Gene","C179396","mapsTo","1","QSOX1","HGNC:9756","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","QSOX2 Gene","C158489","mapsTo","1","QSOX2","HGNC:30249","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB12 Gene","C142754","mapsTo","1","RAB12","HGNC:31332","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB23 Gene","C106457","mapsTo","1","RAB23","HGNC:14263","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB27A Gene","C119634","mapsTo","1","RAB27A","HGNC:9766","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB35 Gene","C175638","mapsTo","1","RAB35","HGNC:9774","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB40B Gene","C104558","mapsTo","1","RAB40B","HGNC:18284","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB44 Gene","C162426","mapsTo","1","RAB44","HGNC:21068","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB5A Gene","C171404","mapsTo","1","RAB5A","HGNC:9783","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB5B Gene","C171410","mapsTo","1","RAB5B","HGNC:9784","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB5C Gene","C104814","mapsTo","1","RAB5C","HGNC:9785","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB6B Gene","C158496","mapsTo","1","RAB6B","HGNC:14902","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB7A Gene","C119631","mapsTo","1","RAB7A","HGNC:9788","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAB8A Gene","C18336","mapsTo","1","RAB8A","HGNC:7007","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RABEP1 Gene","C97751","mapsTo","1","RABEP1","HGNC:17677","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RABL3 Gene","C170858","mapsTo","1","RABL3","HGNC:18072","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAC1 Gene","C99663","mapsTo","1","RAC1","HGNC:9801","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAC2 Gene","C179399","mapsTo","1","RAC2","HGNC:9802","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAC3 Gene","C104817","mapsTo","1","RAC3","HGNC:9803","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD17 Gene","C91359","mapsTo","1","RAD17","HGNC:9807","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD18 Gene","C106244","mapsTo","1","RAD18","HGNC:18278","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD21 Gene","C93082","mapsTo","1","RAD21","HGNC:9811","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD23A Gene","C106249","mapsTo","1","RAD23A","HGNC:9812","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD23B Gene","C104239","mapsTo","1","RAD23B","HGNC:9813","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD50 Gene","C104708","mapsTo","1","RAD50","HGNC:9816","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD51 Gene","C104711","mapsTo","1","RAD51","HGNC:9817","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD51B Gene","C90145","mapsTo","1","RAD51B","HGNC:9822","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD51C Gene","C20814","mapsTo","1","RAD51C","HGNC:9820","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD51D Gene","C116930","mapsTo","1","RAD51D","HGNC:9823","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD52 Gene","C106263","mapsTo","1","RAD52","HGNC:9824","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD54B Gene","C24717","mapsTo","1","RAD54B","HGNC:17228","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD54L Gene","C20809","mapsTo","1","RAD54L","HGNC:9826","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD9A Gene","C106277","mapsTo","1","RAD9A","HGNC:9827","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAD9B Gene","C106280","mapsTo","1","RAD9B","HGNC:21700","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAE1 Gene","C189953","mapsTo","1","RAE1","HGNC:9828","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAF1 Gene","C18338","mapsTo","1","RAF1","HGNC:9829","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAG1 Gene","C80068","mapsTo","1","RAG1","HGNC:9831","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAG2 Gene","C80069","mapsTo","1","RAG2","HGNC:9832","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAI1 Gene","C75453","mapsTo","1","RAI1","HGNC:9834","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALA Gene","C18402","mapsTo","1","RALA","HGNC:9839","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALB Gene","C18401","mapsTo","1","RALB","HGNC:9840","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALBP1 Gene","C101286","mapsTo","1","RALBP1","HGNC:9841","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALGAPA1 Gene","C185568","mapsTo","1","RALGAPA1","HGNC:17770","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALGAPA2 Gene","C185571","mapsTo","1","RALGAPA2","HGNC:16207","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALGAPB Gene","C185714","mapsTo","1","RALGAPB","HGNC:29221","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RALGDS Gene","C24721","mapsTo","1","RALGDS","HGNC:9842","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAMP1 Gene","C127136","mapsTo","1","RAMP1","HGNC:9843","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAMP2 Gene","C127150","mapsTo","1","RAMP2","HGNC:9844","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAN Gene","C134694","mapsTo","1","RAN","HGNC:9846","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RANBP17 Gene","C97754","mapsTo","1","RANBP17","HGNC:14428","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RANBP2 Gene","C114452","mapsTo","1","RANBP2","HGNC:9848","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RANGAP1 Gene","C24722","mapsTo","1","RANGAP1","HGNC:9854","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAP1A Gene","C24723","mapsTo","1","RAP1A","HGNC:9855","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAP1GDS1 Gene","C97758","mapsTo","1","RAP1GDS1","HGNC:9859","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAP2A Gene","C185844","mapsTo","1","RAP2A","HGNC:9861","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAPGEF1 Gene","C39938","mapsTo","1","RAPGEF1","HGNC:4568","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAPGEF2 Gene","C185574","mapsTo","1","RAPGEF2","HGNC:16854","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAPGEFL1 Gene","C24557","mapsTo","1","RAPGEFL1","HGNC:17428","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAPSN Gene","C177668","mapsTo","1","RAPSN","HGNC:9863","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RARA Gene","C21571","mapsTo","1","RARA","HGNC:9864","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RARB Gene","C24724","mapsTo","1","RARB","HGNC:9865","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RARG Gene","C38577","mapsTo","1","RARG","HGNC:9866","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASA1 Gene","C91775","mapsTo","1","RASA1","HGNC:9871","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASA2 Gene","C177201","mapsTo","1","RASA2","HGNC:9872","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASAL1 Gene","C185626","mapsTo","1","RASAL1","HGNC:9873","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASAL2 Gene","C185578","mapsTo","1","RASAL2","HGNC:9874","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASD1 Gene","C24726","mapsTo","1","RASD1","HGNC:15828","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASGRF1 Gene","C42625","mapsTo","1","RASGRF1","HGNC:9875","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASGRF2 Gene","C39939","mapsTo","1","RASGRF2","HGNC:9876","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASGRP1 Gene","C97226","mapsTo","1","RASGRP1","HGNC:9878","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASIP1 Gene","C98184","mapsTo","1","RASIP1","HGNC:24716","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASL10A Gene","C24756","mapsTo","1","RASL10A","HGNC:16954","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASSF1 Gene","C60665","mapsTo","1","RASSF1","HGNC:9882","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASSF5 Gene","C104719","mapsTo","1","RASSF5","HGNC:17609","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RASSF7 Gene","C158516","mapsTo","1","RASSF7","HGNC:1166","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAVER1 Gene","C131185","mapsTo","1","RAVER1","HGNC:30296","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RAVER2 Gene","C134316","mapsTo","1","RAVER2","HGNC:25577","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RB1 Gene","C17360","mapsTo","1","RB1","HGNC:9884","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RB1CC1 Gene","C88176","mapsTo","1","RB1CC1","HGNC:15574","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBBP4 Gene","C101726","mapsTo","1","RBBP4","HGNC:9887","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBBP7 Gene","C180428","mapsTo","1","RBBP7","HGNC:9890","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBBP8 Gene","C73440","mapsTo","1","RBBP8","HGNC:9891","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBBP9 Gene","C24727","mapsTo","1","RBBP9","HGNC:9892","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBCK1 Gene","C176427","mapsTo","1","RBCK1","HGNC:15864","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBFOX1 Gene","C98194","mapsTo","1","RBFOX1","HGNC:18222","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBL1 Gene","C91746","mapsTo","1","RBL1","HGNC:9893","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBL2 Gene","C24728","mapsTo","1","RBL2","HGNC:9894","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM10 Gene","C115382","mapsTo","1","RBM10","HGNC:9896","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM14 Gene","C114448","mapsTo","1","RBM14","HGNC:14219","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM15 Gene","C97293","mapsTo","1","RBM15","HGNC:14959","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM38 Gene","C99641","mapsTo","1","RBM38","HGNC:15818","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM4 Gene","C106255","mapsTo","1","RBM4","HGNC:9901","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM5 Gene","C24729","mapsTo","1","RBM5","HGNC:9902","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM6 Gene","C24730","mapsTo","1","RBM6","HGNC:9903","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBM8A Gene","C177189","mapsTo","1","RBM8A","HGNC:9905","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBMS1 Gene","C114445","mapsTo","1","RBMS1","HGNC:9907","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBP4 Gene","C138096","mapsTo","1","RBP4","HGNC:9922","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBPJ Gene","C114508","mapsTo","1","RBPJ","HGNC:5724","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBPMS Gene","C125180","mapsTo","1","RBPMS","HGNC:19097","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RBX1 Gene","C24731","mapsTo","1","RBX1","HGNC:9928","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RCAN1 Gene","C82944","mapsTo","1","RCAN1","HGNC:3040","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RCE1 Gene","C115010","mapsTo","1","RCE1","HGNC:13721","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RCN2 Gene","C24732","mapsTo","1","RCN2","HGNC:9935","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RCSD1 Gene","C119661","mapsTo","1","RCSD1","HGNC:28310","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RECQL Gene","C26491","mapsTo","1","RECQL","HGNC:9948","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RECQL4 Gene","C26492","mapsTo","1","RECQL4","HGNC:9949","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RECQL5 Gene","C26493","mapsTo","1","RECQL5","HGNC:9950","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","REG1A Gene","C131322","mapsTo","1","REG1A","HGNC:9951","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","REG3A Gene","C105382","mapsTo","1","REG3A","HGNC:8601","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","REL Gene","C17084","mapsTo","1","REL","HGNC:9954","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RELA Gene","C28646","mapsTo","1","RELA","HGNC:9955","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","RELB Gene","C105997","mapsTo","1","RELB","HGNC:9956","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
