"Source Code","Source Name","Source Coding Scheme","Source Coding Scheme Version","Source Coding Scheme Namespace","Association","REL","Map Rank","Target Code","Target Name","Target Coding Scheme","Target Coding Scheme Version","Target Coding Scheme Namespace"
"C104038","BCL2A1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:991","BCL2A1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20410","BCL2L1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:992","BCL2L1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C117138","BCL2L10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:993","BCL2L10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20416","BCL2L11 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:994","BCL2L11","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114743","BCL2L12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13787","BCL2L12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20411","BCL2L2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:995","BCL2L2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18360","BCL3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:998","BCL3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C122817","BCL5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1000","Unable to determine name","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24260","BCL6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1001","BCL6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24261","BCL7A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1004","BCL7A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157089","BCL7B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1005","BCL7B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157259","BCL7C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1006","BCL7C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24262","BCL9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1008","BCL9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C132328","BCL9L Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23688","BCL9L","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C115994","BCLAF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16863","BCLAF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C116423","BCO1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13815","BCO1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C101091","BCOR Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20893","BCOR","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131268","BCORL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25657","BCORL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18455","BCR Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1014","BCR","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190079","BDKRB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1029","BDKRB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24264","BDKRB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1030","BDKRB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C28534","BDNF Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1033","BDNF","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20671","BDP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13652","BDP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192718","BEAN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24160","BEAN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C94669","BECN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1034","BECN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131203","BECN2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:38606","BECN2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C186596","BEND3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23040","BEND3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192721","BEST1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:12703","BEST1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24629","BEX3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13388","BEX3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104590","BGLAP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1043","BGLAP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105838","BGN Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1044","BGN","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C79756","BHLHE22 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:11963","BHLHE22","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104869","BHMT Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1047","BHMT","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104881","BHMT2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1048","BHMT2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C180817","BICC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:19351","BICC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192724","BICD2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17208","BICD2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24433","BICRA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:4332","BICRA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157086","BICRAL Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21111","BICRAL","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20419","BID Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1050","BID","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20417","BIK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1051","BIK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24265","BIN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1052","BIN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20355","BIRC2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:590","BIRC2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20356","BIRC3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:591","BIRC3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20350","BIRC5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:593","BIRC5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20352","BIRC6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13516","BIRC6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20353","BIRC7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13702","BIRC7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26539","BLK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1057","BLK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20805","BLM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1058","BLM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26635","BLNK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14211","BLNK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C152037","BLVRA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1062","BLVRA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104158","BMF Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24132","BMF","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18362","BMI1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1066","BMI1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C180431","BMP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1067","BMP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21343","BMP10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20869","BMP10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21347","BMP15 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1068","BMP15","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21349","BMP2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1069","BMP2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21351","BMP3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1070","BMP3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C95041","BMP4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1071","BMP4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21353","BMP5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1072","BMP5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21355","BMP6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1073","BMP6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21357","BMP7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1074","BMP7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21359","BMP8B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1075","BMP8B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21366","BMPR1A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1076","BMPR1A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C73559","BMPR1B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1077","BMPR1B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21368","BMPR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1078","BMPR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21370","BMX Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1079","BMX","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C120108","BNIP3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1084","BNIP3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21373","BNIP3L Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1085","BNIP3L","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150176","BOD1L1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:31792","BOD1L1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126577","BOK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1087","BOK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190314","BPGM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1093","BPGM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20717","BPHL Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1094","BPHL","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106600","BPI Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1095","BPI","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118516","BPIFA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15749","BPIFA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C137968","BPTF Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3581","BPTF","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18363","BRAF Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1097","BRAF","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C17965","BRCA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1100","BRCA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18120","BRCA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1101","BRCA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20779","BRCA3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18617","Unable to determine name","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C124109","BRCC3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24185","BRCC3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C185736","BRD1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1102","BRD1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21375","BRD2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1103","BRD2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97397","BRD3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1104","BRD3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C92702","BRD4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13575","BRD4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157263","BRD7 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:14310","BRD7","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157083","BRD9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25818","BRD9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106460","BRDT Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1105","BRDT","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20670","BRF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:11551","BRF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20672","BRF2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17298","BRF2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24331","BRINP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:2687","BRINP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C142375","BRINP3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:22393","BRINP3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C63526","BRIP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20473","BRIP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20781","BRMS1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17262","BRMS1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20954","BRS3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1113","BRS3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C95068","BSG Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1116","BSG","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C140242","BSND Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16512","BSND","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C154134","BST2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1119","BST2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20603","BTAF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17307","BTAF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126629","BTBD18 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:37214","BTBD18","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C28542","BTC Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1121","BTC","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190311","BTD Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1122","BTD","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C80101","BTG1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1130","BTG1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21379","BTG2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1131","BTG2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C75013","BTK Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1133","BTK","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C82849","BTLA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21087","BTLA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190210","BTN1A1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1135","BTN1A1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113157","BTNL2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1142","BTNL2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96367","BTRC Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1144","BTRC","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21494","BUB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1148","BUB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C95592","BUB1B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1149","BUB1B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192734","C12orf57 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:29521","C12orf57","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192737","C19orf12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25443","C19orf12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C112154","C1GALT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24337","C1GALT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C112157","C1GALT1C1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24338","C1GALT1C1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C105379","C1QA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1241","C1QA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C200754","C1QB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1242","C1QB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190301","C1QBP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1243","C1QBP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C200761","C1QC Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1245","C1QC","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C200750","C1R Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1246","C1R","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178159","C1S Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1247","C1S","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126956","C2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1248","C2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21521","C3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1318","C3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C182144","C3AR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1319","C3AR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C128857","C4A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1323","C4A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C128859","C4B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1324","C4B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C128863","C4B_2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:42398","C4B_2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21538","C5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1331","C5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C182146","C5AR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1338","C5AR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C140136","C5orf67 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:51252","C5orf67","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178644","C6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1339","C6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178605","C8A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1352","C8A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178611","C8B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1353","C8B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178616","C8G Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1354","C8G","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178633","C9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1358","C9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
